Genre,Rating,from,times,to
ic_slash,NC-17,Диппер Пайнс,1.0,Пасифика Элиза Нортвест
ic_slash,NC-17,Гидеон Чарльз Глифул,1.0,Мэйбл Пайнс
ic_slash,NC-17,Билл Сайфер,1.0,ОЖП
ic_slash,NC-17,Люциус Малфой,1.0,НМП
ic_gen,R,Блейз Забини,1.0,Панси Паркинсон
ic_het,PG-13,Роза Уизли,1.0,Эдвард Римус Люпин
ic_het,G,Джеймс Поттер-младший,1.0,Лорет Саламандер
ic_het,R,Дейенерис,1.0,Северус
ic_het,R,Алекс,1.0,Джулия
ic_het,NC-17,г,1.0,р
ic_het,R,Драко Малфой,1.0,фемГарри
ic_het,PG-13,Антонин Долохов,1.0,Ирма Пинс
ic_het,NC-17,Тобиас Снейп,1.0,Эйлин Снейп
ic_het,PG-13,Гермиона Грйнджер,1.0,Драко Малфой
ic_het,PG-13, Скорпиус Малфой,1.0,Роза Уизли
ic_het,PG-13,Аделайн Беатрис Максвелл,1.0,Рабастан Лестрейндж
ic_het,R,Люциус Малфой,1.0,попаданка!Нарцисса Малфой
ic_het,R,Том Марволо Реддл,1.0,попаданка!Нарцисса Малфой
ic_het,PG-13,Дафна Гринграсс,1.0,Кассиус Уоррингтон
ic_het,NC-17,Крис Кавертэ,1.0,Фред Уизли
ic_slash,NC-17,Геральт из Ривии,1.0,Лютик
ic_slash,NC-17,Йеннифэр из Венгерберга,1.0,Цири
ic_slash,G,Брюс Беннер,1.0,Тони Старк
ic_gen,PG-13, Лили Поттер,1.0,Скорпиус Малфой
ic_gen,R,Гарри Поттер,1.0,Северус
ic_het,NC-17, один из близнецов Уизли,1.0,Гермиона 
ic_gen,R,Василиса Огнева,1.0,Фэшиар Драгоций
ic_gen,R,Захарра Драгоций,1.0,Нортон Огнев-младший
ic_het,R,Изуку Мидория,1.0,Очако Урарака
ic_het,R,Кацуки Бакуго,1.0,Очако Урарака
ic_het,PG-13,Драко Малфой,1.0,Полоумна Лавгуд
ic_mixed,PG-13,Молли Уизли,1.0,Том Марволо Реддл
ic_het,R,ОЖП,1.0,Оливер
ic_het,PG-13,Люциус Малфой,1.0,новый женский персонаж
ic_slash,NC-17,Гарри Поттер,1.0,Лорд Волан-де-Морт
ic_het,PG-13,Джинни,2.0,Том Марволо Реддл
ic_slash,PG-13, Гарри Поттер.,1.0,Северус Снейп
ic_slash,NC-17,Наруто Узумаки,1.0,Саске Учиха
ic_slash,PG-13,Гермиона Грейнджер,1.0,Люциус Малфой
ic_het,R,Джинни Уизли,1.0,Джордж Уизли
ic_het,G,Джеймс Поттер,1.0,Марлин Маккиннон
ic_slash,R,wizard!au Киллер,1.0,Кид
ic_het,PG-13, ОЖП;,1.0,Фред Уизли 
ic_het,PG-13,Северус Снейп,1.0,Селена Сантос
ic_mixed,G,Вернон Дурсль,1.0,Петуния Дурсль
ic_slash,R,Гарри Поттер,1.0,Ник Бёркхардт
ic_slash,PG-13,Бенволио,1.0,Меркуцио
ic_het,PG-13,НЖП,1.0,Профессор Северус Снейп
ic_gen,R,Виктор,1.0,Гретта
ic_het,NC-17,Орион Блэк,1.0,Эйлин Принц
ic_mixed,R,Невилл Лонгботтом,1.0,Панси Паркинсон
ic_mixed,R,Блейз Забини,1.0,Ханна Аббот
ic_het,R,Беллатриса Блэк,1.0,Том Марвало Риддл
ic_het,PG-13,Мари-Роуз Делорен,1.0,Орион Блэк
ic_slash,NC-17,Близнецы Уизли,1.0,Пьюси
ic_het,R,Алиса,1.0,Игорь
ic_slash,PG-13,dead!Фред Уизли,1.0,Джордж Уизли
ic_slash,R,Волан-де- Морт,1.0,Гарри Поттер
ic_het,PG-13,Лаванда Браун,1.0,Северус Снейп
ic_gen,PG-13,Лили Гарри,1.0,Северус
ic_mixed,R,Лили Поттер изредка,1.0,Северус Снейп
ic_slash,G,Регулус Блэк,1.0,Сириус Блэк
ic_het,NC-17,Арья Старк,1.0,Драко Малфой
ic_het,NC-17,Китнисс Эвердин,1.0,Пит Мелларк
ic_het,NC-17,Гейл Хоторн,1.0,Китнисс Эвердин
ic_het,NC-17,Капитан Джек Воробей,1.0,Элизабет Суонн
ic_het,NC-17,Капитан Гектор Барбосса,1.0,Элизабет Суонн
ic_het,G,ОЖП,1.0,Фред
ic_het,R,Гарри Поттер,1.0,Пасифика Элиза Нортвест
ic_slash,PG-13,Грэхем Монтегю ,1.0,Фред Уизли
ic_gen,G,Джоанна Бэт Харвелл,1.0,Дин Винчестер
ic_gen,G,Дин Винчестер,1.0,Чарли Брэдбери
ic_gen,PG-13,ДМ,1.0,ДУ
ic_femslash,G,Нимфадора Тонкс,1.0,Флёр Делакур
ic_het,NC-21,Гермиона Грейнджер,1.0,Фенрир Сивый
ic_slash,NC-17,БУ,1.0,ФГ
ic_slash,R,dark!Гарри Поттер,1.0,light!Том Марволо Реддл
ic_femslash,NC-17,Гермиона Грейнджер,1.0,Нимфадора Тонкс
ic_femslash,NC-17,Гермиона Грейнджер,1.0,Нимфадо́ра Тонкс
ic_slash,PG-13,Ник Фоли,1.0,Фред Уизли
ic_slash,PG-13,\Оливер Вуд,1.0,Маркус Флинт
ic_gen,NC-17,Гермиона Греинджер,1.0,Драко Малфой
ic_slash,NC-17,Ли Тэён,1.0,Со Ёнхо
ic_slash,NC-17,Дун Сычен,1.0,Накамото Юта
ic_slash,NC-17,Ким Донён,1.0,Чон Юно
ic_mixed,NC-17,Дерек Хейл,1.0,Стайлз Стилински
ic_mixed,NC-17,Лидия Мартин,1.0,Эллисон Арджент
ic_mixed,NC-17,Дин Винчестер,1.0,Кастиэль
ic_mixed,NC-17,Молли Хупер,1.0,Мордред
ic_mixed,NC-17,kid!Джеймс Мориарти,1.0,Себастьян Моран
ic_slash,NC-17,Драко Малфой,1.0,Ремус Люпин
ic_gen,PG-13,Грегори Лестрейд,1.0,Майкрофт Холмс
ic_gen,R,Драко Малфой,1.0,Леа Поттер
ic_gen,R,Лесли Блэк(Поттер),1.0,Сириус Блэк III
ic_slash,R,ДП,1.0,СС
ic_slash,R,... и другие,1.0,Гарри Поттер
ic_gen,R,Гермиона Грейнджер,1.0,Учёный!Гарри Поттер
ic_gen,G,Миссис Грейнджер,1.0,Том Марволо Реддл
ic_mixed,NC-17,Геллерт Гриндельвальд,1.0,Джеймс Поттер
ic_mixed,NC-17,Абраксас Малфой,1.0,Лайелл Люпин
ic_mixed,NC-17,Бартемиус Крауч-мл.,1.0,Невилл Лонгботтом
ic_mixed,NC-17,Альбус Дамблдор,1.0,Аргус Филч
ic_mixed,NC-17,Скабиор,1.0,Фенрир Сивый
ic_mixed,NC-17,Нимфадора Тонкс,1.0,Флёр Делакур
ic_mixed,NC-17,Ксенофилиус Лавгуд,1.0,Том Марволо Реддл
ic_mixed,NC-17,Беллатриса Лестрейндж,1.0,Молли Уизли
ic_mixed,NC-17,Аластор Грюм,1.0,Сириус Блэк III
ic_mixed,NC-17,Альфард Блэк,1.0,Питер Петтигрю
ic_mixed,NC-17,Виктор Крам,1.0,Игорь Каркаров
ic_slash,PG-13,БЗ,1.0,РУ
ic_slash,PG-13,Альбус Северус Поттер,1.0,Драко Малфой
ic_mixed,G,Альбус,1.0,Скорпиус
ic_het,R,Антонин Долохов,1.0,Рита Скиттер
ic_het,R,Гарри Поттер,1.0,Мари-Виктуар Уизли
ic_slash,R,\Гарри Поттер,1.0,Драко Малфой
ic_slash,NC-17,Фенрир Грейбек,1.0,волк
ic_gen,PG-13,Жарратриса,1.0,Том Реззал
ic_gen,G,Джинни Уизли,1.0,Драко Малфой
ic_het,NC-21,Амелия Боунс,1.0,Сириус Блэк III
ic_het,PG-13,Джордж Уизли,1.0,ты
ic_slash,NC-17,Гарри Поттер,1.0,Петунья Дурсль
ic_gen,G,НЖП,1.0,Фред
ic_gen,PG-13,В этом томе легкий намёк на Гарольд,1.0,Дафна
ic_gen,PG-13,fem!Гарри Поттер,1.0,Тони Старк
ic_femslash,PG-13, Гермиона.,1.0,Джинни
ic_het,NC-17,Моблит Бернер,1.0,Ханджи Зоэ
ic_het,NC-17,Леви Аккерман,2.0,Ханджи Зоэ
ic_het,PG-13,Джеймс Сириус Поттер,1.0,Новый Женский Персонаж
ic_het,PG-13,ОЖП,1.0,Хьюго Уизли
ic_gen,R,Питер Бенджамин Паркер (Человек-Паук),1.0,Уэйд Уинстон Уилсон (Дэдпул)
ic_gen,R,Кайл Брофловски,1.0,Эрик Теодор Картман
ic_femslash,PG-13,fem!Джордж Уизли,1.0,fem!Фред Уизли
ic_het,G,Седрик Диггори,1.0,Ханна Аббот
ic_het,PG-13,Ван Со,1.0,Хэ Су
ic_slash,G,Бартемиус Крауч-мл.,1.0,Гарри Поттер
ic_slash,G,Бартемиус Крауч-мл.,1.0,Джеймс Поттер
ic_slash,PG-13,Блэк,1.0,Снейп
ic_het,R,?,1.0,Ария Поттер
ic_het,PG-13,Гермиона\Гарри,1.0,Драко Малфой
ic_het,R, ??,1.0,Лили Поттер
ic_het,R,Гарри Поттер ,1.0,Дафна Гринграсс
ic_het,PG-13, Северус Снейп,1.0,Гермиона Грейнджер
ic_gen,PG-13,Нимфадора Тонкс,1.0,Северус Снегг
ic_het,R,ГГ - основной,1.0,ГП
ic_mixed,NC-17,Гермиона Грейнджер,1.0,Сириус Блэк III
ic_article,R,Джеймс Поттер,1.0,Лили Поттер
ic_slash,NC-17,Перси Уизли,1.0,Рон Уизли
ic_het,NC-17, Лилиана Морган.,1.0,Драко Малфой
ic_mixed,PG-13,Драко Малфой,1.0,Яблоко
ic_het,R,Игорь Каркаров,1.0,Рита Скиттер
ic_het,R,Игорь Каркаров,1.0,Рита Скитер
ic_mixed,R,Кайло Рен,1.0,Рей
ic_mixed,R,По Дэмерон,1.0,Рей
ic_mixed,R,Армитаж Хакс,1.0,По Дэмерон
ic_mixed,R,Роуз Тико,1.0,Финн
ic_slash,R,Люциус Малфой,1.0,Чарли Уизли
ic_gen,PG-13,Полумна,1.0,Рон Уизли
ic_het,G,Дафна Гринграсс,1.0,Рон Уизли
ic_gen,NC-17,Рита Скитер,1.0,Сириус Блэк III
ic_het,PG-13, Чарити Бербидж,1.0,Северус Снейп 
ic_mixed,R,fem!Гарри Поттер,1.0,Люциус Малфой
ic_mixed,R,fem!Гарри Поттер,1.0,Драко Малфой
ic_mixed,R,fem!Гарри Поттер,2.0,Сириус Блэк III
ic_mixed,R,fem!Гарри Поттер,1.0,Панси Паркинсон
ic_het,R,Оригинальный женский персонаж,1.0,Северус Снейп
ic_het,R,Альфард Блэк,1.0,Эйлин Принц
ic_het,PG-13,Лаванда Браун,1.0,Римус Люпин
ic_het,R,Германия,1.0,Я
ic_slash,NC-21,Гарри Поттер,1.0,Том Реддл 
ic_mixed,R,Малфой,1.0,Поттер
ic_gen,PG-13,Джеймс Поттер,1.0,ОЖП
ic_het,PG-13,Анджелина Даллес,1.0,Грелль Сатклифф
ic_het,PG-13,fem!Гарри Поттер,1.0,Рональд Нокс
ic_het,PG-13,fem!Алан Хамфриз,1.0,Эрик Слингби
ic_het,PG-13,Ева Мунлит,1.0,Сириус Блэк III
ic_het,G,Гермиона Грейнджер,1.0,Фред Уизли 
ic_slash,NC-17,Том Марволо Реддл,1.0,Эйвери
ic_het,G,Оливер,1.0,Энн
ic_het,R,Миатрисса Малфой,1.0,Фред Уизли
ic_gen,PG-13,Северус,1.0,Флёр
ic_gen,R,Нимфадора Тонкс,1.0,Сириус Блэк
ic_gen,G,Белла,1.0,Гарри Поттер
ic_slash,PG-13,Дмитрий Ларин,1.0,Юрий Хованский
ic_gen,PG-13,Гермиона Грейнджер,2.0,Малфой
ic_slash,R,Василиск,1.0,Мамба :))
ic_het,NC-17,Драко Люциус Малфой,1.0,ОЖП
ic_slash,G,Стив Роджерс,1.0,Тони Старк
ic_het,PG-13,Алекто Кэрроу,1.0,Сириус Блэк III
ic_slash,NC-17,Гермиона Грейнджер,1.0,Люциус Малфой
ic_slash,R,ГП,1.0,ДМ - основной.
ic_het,G,Маклин Реддл,1.0,Скорпиус Малфой
ic_slash,NC-17,Антонин Долохов,1.0,Люциус Малфой
ic_mixed,R,Гермиона Грейнджер,1.0,Панси
ic_mixed,R,Блейз,1.0,Рон Уизли
ic_mixed,R,Джинни,1.0,Драко Малфой
ic_het,NC-17,Меч,1.0,Шляпа
ic_het,NC-17, Лили Эванс,1.0,Северус Снейп 
ic_gen,G,ОМП,1.0,Хельга Хаффлпафф
ic_mixed,R,Годрик Гриффиндор,1.0,Салазар Слизерин
ic_gen,PG-13,Аластор Грюм,1.0,Марлин Маккиннон
ic_het,R,Гермиона Грейнджер,1.0,Джеймс Поттер
ic_slash,NC-17,Гарри Поттер,1.0,Темный лорд
ic_slash,NC-17,Ацуши Накаджима,1.0,Рюноске Акутагава
ic_slash,NC-17,Cеверус Снэйп,1.0,Гарри Поттер
ic_slash,R, Джордж Уизли,1.0,Фред
ic_het,R,Нарцисса Малфой,1.0,Родольфус Лестрейндж
ic_gen,G,Русский фандом,1.0,Северус Снейп
ic_slash,R,Гарри Поттер,1.0,Том Риддл 
ic_slash,R,ОЖП,1.0,Салазар Слизерин
ic_gen,G,Дементор Акакий,1.0,Распределяющая Шляпа
ic_slash,PG-13,Гию Томиока,1.0,Сабито
ic_het,PG-13,Джеймс,1.0,Каллиопа
ic_het,R,Драко Малфой,1.0,Моргана
ic_het,R,Джейн Поттер (ОЖП) ,1.0,Сириус Блэк III
ic_het,PG-13,Альбус Дамблдор,2.0,ОЖП
ic_het,R,ДУ,1.0,СС
ic_slash,R,Альбус Дамблдор,1.0,Геллерт Гриндевальт
ic_het,PG-13,ГГ,1.0,СБ
ic_gen,PG-13,Люциус Малфой,1.0,Том Марволо Реддл
ic_slash,PG-13,Джейс Эрондейл,1.0,Себастьян Моргенштерн
ic_slash,PG-13,Александр Гидеон Лайтвуд,1.0,Магнус Бейн
ic_slash,PG-13,Гарольд Певерелл ,1.0,Том Риддл
ic_het,NC-17,ОЖП,2.0,Салазар Слизерин
ic_het,NC-17,Адель Ансо,1.0,Салазар Слизерин
ic_het,NC-17,Адель Ансо,1.0,Северус Снейп
ic_slash,R,Билл,1.0,Сириус
ic_gen,G,Гермиона Грейнджер,1.0,Драко.
ic_het,R,draco,1.0,pansy
ic_het,R,Невилл Долгопупс,1.0,Ханна Аббот
ic_femslash,NC-21,Гермиона Грейнджер,1.0,Полумна Лавгуд
ic_femslash,NC-21,Джинни Уизли,1.0,Чжоу Чанг
ic_slash,PG-13,Люциус Малфой,1.0,Чарли Уизли
ic_slash,NC-17,Гарри Поттер,1.0,Луи
ic_het,NC-17,Мэри Моран,1.0,Том Марволо Реддл
ic_het,NC-17,Кэти Белл,1.0,Чарли Уизли
ic_het,PG-13,ОЖП,1.0,Рем
ic_het,R,Оливия Хастингс,1.0,Фред Уизли
ic_het,PG-13,Джек Доусон,1.0,ОЖП
ic_het,PG-13,Лили,1.0,Много + сильно развитый - Скорпиус
ic_het,R,Джордж Уизли,1.0,Пэнси Паркинсон
ic_het,G,Джордж\Анджелина,1.0,Фред
ic_slash,PG-13, Гарри,1.0,Люциус 
ic_gen,PG-13,Майкрофт Холмс,1.0,Панси Паркинсон
ic_mixed,R,Осаму Дазай,1.0,Чуя Накахара
ic_mixed,R,Акико Ёсано,1.0,Рампо Эдогава
ic_mixed,R,Ацуши Накаджима,1.0,Кёка Изуми
